text,intent_name
"Hola aerito, ¿Dónde encuentro un modelo de solicitud para el <retiro parcial>[procedimiento]?",retiro_parcial__procedimiento
"HOla amigo, puede decirme como realizar un <retiro parcial>[procedimiento] ?",retiro_parcial__procedimiento
"Que tal una consulta lo que pasa es que por motivos de fuerza mayor quiero dejar de llevar un curso, ¿qué debo hacer?",retiro_parcial__procedimiento
"Buenas, me podría indicarme el procedimiento para realizar el <retiro parcial>[procedimiento] para el presente ciclo?",retiro_parcial__procedimiento
"Hola, PODRÍA   INDICARME EL PROCEDIMIENTO PARA REALIZAR EL <RETIRO PARCIAL>[procedimiento]    PARA EL PRESENTE CICLO?",retiro_parcial__procedimiento
"BUENOS DIAS, PODRÍA INDICARME EL procedimiento PARA REALIZAR EL <RETIRO PARCIAL>[procedimiento] PARA EL PRESENTE CICLO?",retiro_parcial__procedimiento
"Hola, PODRÍA INDICARME EL PROCEDIMIENTO, PARA REALIZAR EL <RETIRO PARCIAL>[procedimiento] PARA EL PRESENTE CICLO?",retiro_parcial__procedimiento
"que tal amigo,  puedes decirme cual es el prodecimiento para realizar un retiro de un curso?",retiro_parcial__procedimiento
"Hola que tal, que procedimiento puedo seguir para realizar el <retiro parcial>[procedimiento]?",retiro_parcial__procedimiento
"Hola, me han dicho que puedo retirarme de un curso solo por el intranet de orce cuales son lo paso ?",retiro_parcial__procedimiento
"Hola amigo, dime como puedo solicitar el <retiro parcial>[procedimiento]",retiro_parcial__procedimiento
"Hola, deseo realizar el <retiro parcial>[procedimiento] de un curso como procedo",retiro_parcial__procedimiento
"HOla, deseo realizar el <retiro parcial>[procedimiento] de varios curso como procedo",retiro_parcial__procedimiento
"hola, como procedo para hacer el <retiro parcial>[procedimiento] ?",retiro_parcial__procedimiento
"quisiera retirarme del curso de calculo diferencial, como puedo hacerlo?",retiro_parcial__procedimiento
"quiero retirarme de fisica i, como puedo hacer esto?",retiro_parcial__procedimiento
"hola aerito, que tal una consulta como me puedo retirar de quimica general?",retiro_parcial__procedimiento
cual es el procedimiento para retirarme de algebra lineal?,retiro_parcial__procedimiento
"Estoy matriculado en solo un curso, puedo acceder al <retiro parcial>[procedimiento]?",retiro_parcial__unico_curso
si estoy matriculado en un solo curso puedo hacer el <retiro parcial>[procedimiento]?,retiro_parcial__unico_curso
¿El <retiro parcial>[procedimiento] aplica para los estudiantes que llevan solo un curso?,retiro_parcial__unico_curso
"Buenas tardes, estoy matriculado en un solo curso y deseo realizar mi <retiro parcial>[procedimiento] pero el sistema no me lo permite, que debo hacer",retiro_parcial__unico_curso
"Buenas noches, estoy llevando un solo curso y el sistema no me permite retirarme",retiro_parcial__unico_curso
"Buenas tardes, actualemte estoy llevando un solo curso pero por motivos de fuerza mayor deseo retirarme pero el sistema no me lo permite, que puedo hacer",retiro_parcial__unico_curso
"Hola, ¿Es posible realizar el <retiro parcial>[procedimiento] si estoy llevando un único curso?",retiro_parcial__unico_curso
"Hola, puedo hacer un <retiro parcial>[procedimiento] si solo estoy llevando un curso",retiro_parcial__unico_curso
una consulta puedo realizar el <retiro parcial>[procedimiento] si solo llevo un curso,retiro_parcial__unico_curso
estoy llevando solo un curso y deseo retirarme puedo hacer el <retiro parcial>[procedimiento] de ese curso,retiro_parcial__unico_curso
puedo hacer el <retiro parcial>[procedimiento] si solo estoy llevando un curso,retiro_parcial__unico_curso
si solo estoy matricula en un solo curso puedo realizar el <retiro parcial>[procedimiento],retiro_parcial__unico_curso
si estoy llevando solo un curso como puedo retirarme de ese curso,retiro_parcial__unico_curso
estoy llevando solo una asignatura puedo retirarme de esa,retiro_parcial__unico_curso
si estoy matricula en una solo asignatura es posible retirarme ese curso,retiro_parcial__unico_curso
este ciclo solamente me matricule en un por temas de tiempo pero quiero retirarme,retiro_parcial__unico_curso
actualmente solo me han dejado llevar un curso pero quiero retirarme por motivos de fuerza mayor,retiro_parcial__unico_curso
"este ciclo solo pude matricular en un solo curso, pero no creo poder seguir asistiendo y quisiera retirarme",retiro_parcial__unico_curso
el <retiro parcial>[procedimiento] tambien se aplica si solo llevo un curso,retiro_parcial__unico_curso
en el caso de solo llevar un curso y quiero retirarme seria <retiro total>[procedimiento] o parcial?,retiro_parcial__unico_curso
me he matriculado solo a un curso por que no tenia mas creditos que llavar pero quiero retirma sim embargo el sistema no me esta dejando,retiro_parcial__unico_curso
la unica asignatura que estoy llevando el la de administracion de redes y quiero retirarme por que no creo poder seguir asistiendo,retiro_parcial__unico_curso
puedo retirarme del curso si solo estoy estoy llevando uno,retiro_parcial__unico_curso
si solo llevo un curso es posible retirarme?,retiro_parcial__unico_curso
solo estoy llevando el curso de calculo diferencia puedo retirarme?,retiro_parcial__unico_curso
quiero retirarme del unico curso en el que estoy matriculado como lo hago?,retiro_parcial__unico_curso
solo estoy llevando un curso y me quiero retirar pero el sistema no me lo permite como hago,retiro_parcial__unico_curso
cuando quiero retirarme del unico curso que llevo en orce no me lo permite como lo hago?,retiro_parcial__unico_curso
como me retiro si solo llevo un curso,retiro_parcial__unico_curso
una duda como puedo realizar el retiro de un curso si solo estoy llevando ese curso,retiro_parcial__unico_curso
como me puedo retirar de un curso si es el unico que estoy llevando,retiro_parcial__unico_curso
como hago el retiro de un curso si solo llevo ese,retiro_parcial__unico_curso
"orce no me permite retirarme del unico curso que estoy matriculado, como puedo retirarme?",retiro_parcial__unico_curso
el unico curso que estoy llevando es quimica general y quiero retirame es posible?,retiro_parcial__unico_curso
"este ciclo me he matriculado en un solo curso pero por motivos de fuerza mayor quisiera retirma pero el sistema no me lo permite, como solicito este retiro?",retiro_parcial__unico_curso
"quiero retirarme del unico curso que estoy llevando pero en orce no me deja, como puedo realizar este retiro?",retiro_parcial__unico_curso
quiero retirarme del unico curso que me queda ya me retire de los demas pero no permite el sistema?,retiro_parcial__unico_curso
"me retirado en el sistema de orce de 3 cursos pero que queda solo uno y no me permite, actualmente quiero retirame de todos lo cursos por trabajo, como puedo hacer?",retiro_parcial__unico_curso
quiero retirarme de los 3 cursos que estoy en el sistema cuando quiero retirame del ultimo no me deja,retiro_parcial__unico_curso
"quiero retirarme el ultimo curso que me fata retirarme pero el sistema no me deja, que puedo hacer?",retiro_parcial__unico_curso
"soy alumno en riesgo por que lo llevo solo un curso, pero por motivos de trabajo quiero retirme me dijeron que lo podia hacer por el sistema pero no esta habilitado, como podria hacer el retiro?",retiro_parcial__unico_curso
¿Cuantos cursos es el máximo que puedo retirarme?,retiro_parcial__maximo_cursos
¿Cuál es numero máximo de cursos que retirarme?,retiro_parcial__maximo_cursos
¿Cuál es la cantidad limite de cursos que puedo retirarme?,retiro_parcial__maximo_cursos
¿Cuál es la cantidad limite de cursos que puedo hacer un <retiro parcial>[procedimiento]?,retiro_parcial__maximo_cursos
¿Hay un límite de cursos para retirarme de modo parcial?,retiro_parcial__maximo_cursos
El <retiro parcial>[procedimiento] permite 4 cursos?,retiro_parcial__maximo_cursos
¿Cuál es el número máximo de cursos para hacer <retiro parcial>[procedimiento]?,retiro_parcial__maximo_cursos
De cuántos cursos puedo solicitar <retiro parcial>[procedimiento]?,retiro_parcial__maximo_cursos
Es posible retirarme de 2 cursos si estoy llevando 3?,retiro_parcial__maximo_cursos
¿Puedo retirarme de todos mis cursos en la fecha de <retiro parcial>[procedimiento]?,retiro_parcial__maximo_cursos
hasta de cuantos cursos puedo hacer el <retiro parcial>[procedimiento] ?,retiro_parcial__maximo_cursos
es posible hacer el <retiro parcial>[procedimiento] de todos los cursos que estoy matricula,retiro_parcial__maximo_cursos
puedo retirarme de los 4 cursos que estoy llevando?,retiro_parcial__maximo_cursos
puedo retirarme de 2 cursos?,retiro_parcial__maximo_cursos
de cuantas asignaturas como maximo puedo retirarme,retiro_parcial__maximo_cursos
el posible retirarme de 3 asignaturas distintas,retiro_parcial__maximo_cursos
me he matricula a 7 asignaturas y quiero retirarme de 3 es posible?,retiro_parcial__maximo_cursos
estoy llevando 6 cursos pero quiero hacer el retiro de dos de ellas,retiro_parcial__maximo_cursos
solo estoy llevando dos asignaturas puedo retirarme de una de ellas?,retiro_parcial__maximo_cursos
me he matriculado en 7 asignaturas pero quiero retirarme de 4 por que no podre asistir por trabajo . Eso es posible?,retiro_parcial__maximo_cursos
cual es el limite de cursos que me puedo retirar?,retiro_parcial__maximo_cursos
puedo retirarme de todos los cursos excepto de uno?,retiro_parcial__maximo_cursos
hay una cantidad limite o maximo de cursos de los cuales puedo retirarme?,retiro_parcial__maximo_cursos
me preguntaba si es que una cantidad maxima de cursos del cual puedes retirarte?,retiro_parcial__maximo_cursos
quisiera saber si es factible retirarse de 3 cursos?,retiro_parcial__maximo_cursos
hay un maximo de cursos del cual puedes retirarte?,retiro_parcial__maximo_cursos
cual es el maximo de cursos que uno puede retirarse?,retiro_parcial__maximo_cursos
dime si es posible retirarse de 5 cursos?,retiro_parcial__maximo_cursos
estoy llevando 4 cursos y quiero retirarme de 3 es posible?,retiro_parcial__maximo_cursos
tengo una consulta de cuantos cursos es permitido retirarse?,retiro_parcial__maximo_cursos
se permite retirarse de 3 cursos?,retiro_parcial__maximo_cursos
de cuantos cursos me puedo retirar?,retiro_parcial__maximo_cursos
de cuantas asignaturas me puedo retirar por el <retiro parcial>[procedimiento]?,retiro_parcial__maximo_cursos
cual es el maximo numero de asignaturas que me puedo retirar?,retiro_parcial__maximo_cursos
hay un limite de cursos de los que se pude retirar?,retiro_parcial__maximo_cursos
existe una cantidad maxima de cursos de los cuales me puedo retirar?,retiro_parcial__maximo_cursos
es posible retirarme de 5 asignaturas?,retiro_parcial__maximo_cursos
de cuantos cursos maximo se permite retirarse?,retiro_parcial__maximo_cursos
quiero retirme de 3 cursos es posible?,retiro_parcial__maximo_cursos
es posible retirarme de todos los cursos menos 1?,retiro_parcial__maximo_cursos
"quiero retirarme de todos los cursos execpto, si se puede?",retiro_parcial__maximo_cursos
estoy pensando en retirarme de casi todos los cursos que estoy llevando y solo dejar uno es posible?,retiro_parcial__maximo_cursos
¿Es necesario justificar con documentos el motivo de <retiro total>[procedimiento]?,retiro_total__requisitos_documentos_justificacion
debo justificar mis motivos para solicitar mi <retiro total>[procedimiento]?,retiro_total__requisitos_documentos_justificacion
sera necesario presentar documentos para justificar el <retiro total>[procedimiento]?,retiro_total__requisitos_documentos_justificacion
y es necesario justificar con documentos el <retiro total>[procedimiento]?,retiro_total__requisitos_documentos_justificacion
Se tiene que justificar con documentos para solicitar el <retiro total>[procedimiento]?,retiro_total__requisitos_documentos_justificacion
¿Se requiere documentos para justificar el <retiro total>[procedimiento]?,retiro_total__requisitos_documentos_justificacion
Debo presentar documentos para justificar los motivos de <retiro total>[procedimiento]?,retiro_total__requisitos_documentos_justificacion
para solicitar el <retiro total>[procedimiento] debo presentar algun documento que justifique mis motivos?,retiro_total__requisitos_documentos_justificacion
es necesario presentar documentos para justificar el <retiro total>[procedimiento]?,retiro_total__requisitos_documentos_justificacion
solo debo enviar la solicitud de <retiro total>[procedimiento] o tambien algun documento que justifique mi retiro?,retiro_total__requisitos_documentos_justificacion
necesito justificar con documentos mi <retiro total>[procedimiento]?,retiro_total__requisitos_documentos_justificacion
se tiene que justificar el <retiro total>[procedimiento]?,retiro_total__requisitos_documentos_justificacion
como debo justificar el <retiro total>[procedimiento]?,retiro_total__requisitos_documentos_justificacion
debo justificar la razon del <retiro total>[procedimiento]?,retiro_total__requisitos_documentos_justificacion
si no tengo documentos para justificar el <retiro total>[procedimiento] puedo retirarme?,retiro_total__requisitos_documentos_justificacion
es necesario tener algun documento que justique el <retiro total>[procedimiento]?,retiro_total__requisitos_documentos_justificacion
puedo solicitar el <retiro total>[procedimiento] solo enviando la solicitud?,retiro_total__requisitos_documentos_justificacion
si no tengo algun documento para justificar mi <retiro total>[procedimiento] puedo solicitarlo?,retiro_total__requisitos_documentos_justificacion
no tengo ningun documento que validar mi <retiro total>[procedimiento] que puedo hacer?,retiro_total__requisitos_documentos_justificacion
quiero realizar el <retiro total>[procedimiento] por razones de salud pero actualmente no tengo una constancia salud en necesario que consiga una para solicitar mi retiro?,retiro_total__requisitos_documentos_justificacion
he sufrido un accidente y quiero retirme del ciclo pero aun no tengo una constancia de salud podria solicitarlo sin la constancia,retiro_total__requisitos_documentos_justificacion
quiero retirarme de este ciclo es necesario enviar documentacion que justifique mis razones?,retiro_total__requisitos_documentos_justificacion
de que manera se tiene que justificar el <retiro total>[procedimiento]?,retiro_total__requisitos_documentos_justificacion
el <retiro total>[procedimiento] debe ser justificado con documentos?,retiro_total__requisitos_documentos_justificacion
necesito enviar algun documento para justificar mi <retiro total>[procedimiento]?,retiro_total__requisitos_documentos_justificacion
para poder solicitar el <retiro total>[procedimiento] debo justicar con documentos mis motivos?,retiro_total__requisitos_documentos_justificacion
"por motivos de salud quiero realize el <retiro total>[procedimiento], es necesario que adjunto una constancia medica para el retiro?",retiro_total__requisitos_documentos_justificacion
debo presentar una constancia medica para justificar mi <retiro total>[procedimiento]?,retiro_total__requisitos_documentos_justificacion
en necesario adjuntar una constancia medica para solicar el <retiro total>[procedimiento]?,retiro_total__requisitos_documentos_justificacion
"quiero realizar el <retiro total>[procedimiento] este ciclo por problemas de salud, es necesario que envie una constancia medica?",retiro_total__requisitos_documentos_justificacion
que documentos debo presentar para justificar el <retiro total>[procedimiento]?,retiro_total__requisitos_documentos_justificacion
que tipo de documentos debo enviar para justificar mi <retiro total>[procedimiento]?,retiro_total__requisitos_documentos_justificacion
hay alguna documentacion de debo presentar para justificar el <retiro total>[procedimiento]?,retiro_total__requisitos_documentos_justificacion
necesito enviar una constancia medica para poder realizar el <retiro total>[procedimiento]?,retiro_total__requisitos_documentos_justificacion
necesito algun documento que acredite para razon por la cual desea realizar el <retiro total>[procedimiento]?,retiro_total__requisitos_documentos_justificacion
debo enviar alguna constancia que acredite mis movitos del <retiro total>[procedimiento]?,retiro_total__requisitos_documentos_justificacion
si deseo realizar el <retiro total>[procedimiento] por problemas de salud debo enviar alguna solicitud que lo acredite?,retiro_total__requisitos_documentos_justificacion
quisiera retirame este ciclo por problemas de salud es necesario que enviar una constancia de salud?,retiro_total__requisitos_documentos_justificacion
necesito algun tipo de documento que acredite mis razones de <retiro total>[procedimiento]?,retiro_total__requisitos_documentos_justificacion
que tipos de constancias debo presentar para justificar mi <retiro total>[procedimiento]?,retiro_total__requisitos_documentos_justificacion
que documentos se deben presentar para justificar mis razones de <retiro total>[procedimiento]?,retiro_total__requisitos_documentos_justificacion
¿Cuáles son los motivos para acceder al <retiro total>[procedimiento]?,retiro_total__motivos_procede
¿Qué motivos justifican el <retiro total>[procedimiento] de cursos?,retiro_total__motivos_procede
Trabajar es un motivo para el <retiro total>[procedimiento]?,retiro_total__motivos_procede
¿Cuándo procede el <retiro total>[procedimiento]?,retiro_total__motivos_procede
El covid es un motivo para <retiro total>[procedimiento]?,retiro_total__motivos_procede
cuales son los motivos para hacer un <retiro total>[procedimiento]?,retiro_total__motivos_procede
Deseo realizar un <retiro total>[procedimiento] y quiero saber por que motivos procede,retiro_total__motivos_procede
cuales son los motivos de fuerza mayor por que procede el <retiro total>[procedimiento]?,retiro_total__motivos_procede
que motivos de fuerza mayor permiten el <retiro total>[procedimiento],retiro_total__motivos_procede
cual seria un motivo para hacer un <retiro total>[procedimiento],retiro_total__motivos_procede
el covid es un motivo para poder hacer un <retiro total>[procedimiento],retiro_total__motivos_procede
una lesion es un motivo valido para acceder al <retiro total>[procedimiento]?,retiro_total__motivos_procede
una fractura es un motivo valido para poder acceder al <retiro total>[procedimiento]?,retiro_total__motivos_procede
cual es un motivo valido para acceder al <retiro total>[procedimiento]?,retiro_total__motivos_procede
cual motivo puedo justificar para hacer un <retiro total>[procedimiento]?,retiro_total__motivos_procede
¿Cuáles son los motivos que justifican el <retiro total>[procedimiento]?,retiro_total__motivos_procede
un accidente es motivo suficiente para solicitar el <retiro total>[procedimiento]?,retiro_total__motivos_procede
puedo realizar el <retiro total>[procedimiento] por razones de trabajo,retiro_total__motivos_procede
que razones justifican un <retiro total>[procedimiento],retiro_total__motivos_procede
voy a realizar un viaje al extranjero por razones de trabajo puedo realizar un <retiro total>[procedimiento]?,retiro_total__motivos_procede
tengo una lesion que me impide ir a la universidad es es un motivo valido para el <retiro total>[procedimiento]?,retiro_total__motivos_procede
"por razones de trabajo quiero retirarme este ciclo, esto seria un movito sufiente para el poder solicitarlo?",retiro_total__motivos_procede
que motivos son validos para solicitar el <retiro total>[procedimiento]?,retiro_total__motivos_procede
una enfermedad limitante es motivo valido para solicitar el <retiro total>[procedimiento]?,retiro_total__motivos_procede
problemas economicos puede ser un motivo para acceder al <retiro total>[procedimiento]?,retiro_total__motivos_procede
cuales son razones validas para poder solicitar el <retiro total>[procedimiento]?,retiro_total__motivos_procede
podria solicitar el <retiro total>[procedimiento] por trabajo?,retiro_total__motivos_procede
problemas economicos es un motivo valido para el <retiro total>[procedimiento]?,retiro_total__motivos_procede
"quisiera retirarme de todos los cursos este semestre por problemas economicos, este motivo seria suficiente para poder solictar el retiro?",retiro_total__motivos_procede
quisiera saber cuales son los motivos para poder retirame de todos lo cursos?,retiro_total__motivos_procede
por motivos economicos este ciclo tengo que trabajar por lo que quiesira retirarme del ciclo que podria decir si esto es un motivo suficiente?,retiro_total__motivos_procede
"buenas tardes, yo soy de provincia y este ciclo por motivos economicos no puedo estar en lima por lo que quisiera retirarme del ciclo, puedo justificar de esta forma el <retiro total>[procedimiento]?",retiro_total__motivos_procede
puedo justificar el <retiro total>[procedimiento] por problemas de saluda?,retiro_total__motivos_procede
"tengo un pariente enfermo por lo que quisiera retirame este ciclo, esto seria el motivo suficiente para poder retirarme?",retiro_total__motivos_procede
podria realizar el <retiro total>[procedimiento] por temas de trabajo?,retiro_total__motivos_procede
puedo retirarme de este ciclo por razones de trabajo?,retiro_total__motivos_procede
quisiera retirarmde de este ciclo por motivos de trabajo es posible?,retiro_total__motivos_procede
puedo retiarme de este ciclo por una lesion?,retiro_total__motivos_procede
"sufri un accidente hace unas semanas y me he perdido varias clases, es motivo suficiente para poder realizar el <retiro total>[procedimiento]?",retiro_total__motivos_procede
es motivo suficiente para el <retiro total>[procedimiento] el fallecimineto de un familizar?,retiro_total__motivos_procede
tengo algunos problemas economicos por lo que tengo que trabajar seria un motivo valido para poder retirarme este ciclo?,retiro_total__motivos_procede
"estoy teniendo algunos problemas familiares y economicos, podria justificar con esto mi retiro del ciclo?",retiro_total__motivos_procede
puedo justificar mi retiro del ciclo por temas laborales?,retiro_total__motivos_procede
puedo justificar el <retiro total>[procedimiento] por enfermedad?,retiro_total__motivos_procede
quisiera retirame de este ciclo por problemas economicos puedo justificar con esto mi retiro ?,retiro_total__motivos_procede
puedo justificar mi reitiro del ciclo con problemas economicos?,retiro_total__motivos_procede
que razones son validas para solicitar un <retiro total>[procedimiento]?,retiro_total__motivos_procede
que razones son aceptadas por poder retirse del ciclo?,retiro_total__motivos_procede
que razones justifican un <retiro total>[procedimiento]?,retiro_total__motivos_procede
¿Cómo hago el <retiro total>[procedimiento] de mis cursos?,retiro_total__procedimiento
¿Cuál es el procedimiento para el <retiro total>[procedimiento]?,retiro_total__procedimiento
¿Cuáles son los pasos para solicitar el <retiro total>[procedimiento]?,retiro_total__procedimiento
Envié un correo a mi escuela para que me oriente en el <retiro total>[procedimiento],retiro_total__procedimiento
¿El trámite para <retiro total>[procedimiento] es presencial?,retiro_total__procedimiento
El <retiro total>[procedimiento] es presencial?,retiro_total__procedimiento
como puedo solicitar el <retiro total>[procedimiento] de todos los cursos?,retiro_total__procedimiento
como puedo solcitar el retiro de todas las asignaturas que estoy llevando,retiro_total__procedimiento
"Quiero hacer el <retiro total>[procedimiento], ¿cómo puedo hacerlo?",retiro_total__procedimiento
¿Puedo realizar el <retiro total>[procedimiento] por correo?,retiro_total__procedimiento
Por motivos de trabajo deseo dejar todos los cursos,retiro_total__procedimiento
"Por motivos familiares, requiero hacer el <retiro total>[procedimiento] de mi matrícula, cual es el procedimiento",retiro_total__procedimiento
Puedo retirarme de todos los cursos?,retiro_total__procedimiento
El <retiro total>[procedimiento] se hace virtual?,retiro_total__procedimiento
Quiero retirarme del ciclo,retiro_total__procedimiento
"Buenos días, que documentos debo presentar para el proceso de <retiro total>[procedimiento]",retiro_total__procedimiento
"Buenos días, me veo obligada de retirarme de todos los cursos por motivos de trabajo, cual es el procedimiento por favor",retiro_total__procedimiento
"Buen día, cómo se hace un <retiro total>[procedimiento]",retiro_total__procedimiento
"Hola, deseo saber qué trámite seguir para el <retiro total>[procedimiento]",retiro_total__procedimiento
"Hola, tengo que retirarme de todos mis cursos, ¿Cómo podria hacerlo?",retiro_total__procedimiento
"Hola, ¿Cómo hago el <retiro total>[procedimiento]?",retiro_total__procedimiento
"Hola, ¿Cómo se inicia el proceso de <retiro total>[procedimiento]?",retiro_total__procedimiento
"Buen día, ¿Cómo se realiza el <retiro total>[procedimiento]?",retiro_total__procedimiento
"Buenas tardes, como realizo un <retiro total>[procedimiento].Gracias.",retiro_total__procedimiento
"Buenas, quiero hacer el <retiro total>[procedimiento], ¿podrian ayudarme?",retiro_total__procedimiento
"BUenas, una consulta cual es el procedimiento para el <retiro total>[procedimiento]",retiro_total__procedimiento
"Buenas tardes, quisiera saber cual es el procedemiendo para el <retiro total>[procedimiento]",retiro_total__procedimiento
"Buenas noches, me puedes decir el procedemiendo para el <retiro total>[procedimiento]?",retiro_total__procedimiento
"Quiero hacer el <retiro total>[procedimiento] de mis cursos del presente ciclo, quiero saber que documentos se necesitan presentar y que me asegure que no voy a perder mi vacante y que pueda retomar de nuevo las clases en el siguiente ciclo.",retiro_total__procedimiento
que tramite debo hacer para el <retiro total>[procedimiento]?,retiro_total__procedimiento
el <retiro total>[procedimiento] lo puedo hacer en orce o debo ir a estadistica para solicitarlo?,retiro_total__procedimiento
puedo enviar mi solicitud de <retiro total>[procedimiento] por orce?,retiro_total__procedimiento
quiero retirarme de este ciclo por motivos de fuerza mayor lo solicito?,retiro_total__procedimiento
este ciclo quisiera retirarme por motivos de salud en donde puedo solicitar mi retiro?,retiro_total__procedimiento
este ciclo quiero retirarme de la universidad por motivos familiares donde puedo solicitar mi retiro?,retiro_total__procedimiento
"tengo algunos problemas para continuar estudiando este ciclo por lo que he decidido retirarme, a quien escribo para pedirle mi retiro?",retiro_total__procedimiento
"quiero retirarme de este ciclo, en donde lo solicito?",retiro_total__procedimiento
donde solicito mi retiro de este ciclo?,retiro_total__procedimiento
quiero retirarme de todos lo cursos donde lo pido?,retiro_total__procedimiento
"deseo realizar el retiro del ciclo academico, a quien le podria enviar un correo para esto?",retiro_total__procedimiento
"por motivos de salud quiero retirame de todos los cursos que llevo por no los podre terminar, quien me podria ayudar en esto?",retiro_total__procedimiento
¿Cómo reservo mi matricula?,reserva_matricula__procedimiento
"Hola, mi duda es como poder reservar mi matricula",reserva_matricula__procedimiento
"hola, tengo una duda me podria decir que tramites debo hacer para realizar la <reserva de matricula>[procedimiento] no tengo podre matricularme es siguiente ciclo por temas de salud",reserva_matricula__procedimiento
"hola, no podre matricula como puedo postergar mi matricula",reserva_matricula__procedimiento
"Buenas noches, quisiera saber como puedo hacer una <reserva de matricula>[procedimiento] y ¿Hasta cuándo tengo plazo para presentar mi solicitud? ya que este ciclo que viene no podré llevarlo bien por motivos de trabajo.",reserva_matricula__procedimiento
"Buenos dias, quisiera realizar reserva de matrícula para este periodo que viene por cuestiones de salud .¿Que procedimiento deberia seguir?",reserva_matricula__procedimiento
"Hola, mi consulta es como reservar mi matricula",reserva_matricula__procedimiento
"Buenas tardes, tengo una consulta cual es el procedimiento para la <reserva de matricula>[procedimiento]",reserva_matricula__procedimiento
"Buen día, el ciclo pasado no me pude matricular ni hice el trámite de reserva de matrícula, les escribo porque necesito saber ¿Cuál es el procedimiento para solicitar reserva de matrícula? porque tampoco podré matrícularme en este período por problemas de salud,",reserva_matricula__procedimiento
"Buenas, estoy buscando el procedimiento para reservar me puedes decir como encontrarlo",reserva_matricula__procedimiento
"Buenas noches, dime que debo hacer para reservar mi matricula",reserva_matricula__procedimiento
Hola me puedes decir como realizar la <reserva de matricula>[procedimiento],reserva_matricula__procedimiento
"Hola, este ciclo no podre matricularme por motivos de salud cual seria el procedimiento para poder reservar la matricula",reserva_matricula__procedimiento
"Buenos dias, quisiera realizar reserva de matrícula para este periodo por problemas familiar .¿Que procedimiento deberia seguir?",reserva_matricula__procedimiento
"Buenos dias, quisiera realizar reserva de matrícula para este periodo que viene por cuestiones de trabajo .¿Que procedimiento deberia seguir?",reserva_matricula__procedimiento
"Buenas tardes, quiero postergar mi matricula como puedo hacer ese tramite",reserva_matricula__procedimiento
"Hola ciencito, queria consultarte lo que pasa es que por temas familiares este ciclo estaba pensando no matricular que debo hacer",reserva_matricula__procedimiento
Buenos dias que hago para hacer la <reserva de matricula>[procedimiento],reserva_matricula__procedimiento
"Hola, tengo una duda no entendí bien que tramites debo hacer par reservar mi matricula",reserva_matricula__procedimiento
"Buenos días, necesito información para solicitar reserva de matrícula?",reserva_matricula__procedimiento
"Hola, disculpa cual es tramite para reservar mi matricula posiblemente tenga no pueda matricularme el siguiente ciclo",reserva_matricula__procedimiento
"Buenas dias, por temas económicos no creo poder matricularme este ciclo me han dicho que puedo reservar mi matricula para el siguiente ciclo como puedo realizar ese tramite",reserva_matricula__procedimiento
por motivos económicos no podre matricularme este ciclo como puedo reservar la matricula,reserva_matricula__procedimiento
deseo reservar la matricula como puedo hacer ?,reserva_matricula__procedimiento
"Podria indicar tambien que debo hacer para realizar <reserva de matricula>[procedimiento], este semestre no podre matricuarme",reserva_matricula__procedimiento
"Me podria indicar tambien que debo hacer para realizar una <reserva de matricula>[procedimiento], este semestre no podre matricularme",reserva_matricula__procedimiento
¿Cuál es el procedimiento para solicitar reserva de matrícula?,reserva_matricula__procedimiento
"si, quisiera saber como realizar mi <reserva de matricula>[procedimiento] por motivos económicos no podre matricularme",reserva_matricula__procedimiento
mi consulta es como realizar la reserva de mi matricula,reserva_matricula__procedimiento
por motivos de salud no podre matricularme este ciclo como puedo postergar mi matricula,reserva_matricula__procedimiento
como realizo la <reserva de matricula>[procedimiento],reserva_matricula__procedimiento
quisiera postergar mi matricula como puedo realizar este tramite,reserva_matricula__procedimiento
quisiera hacer la <reserva de matricula>[procedimiento] cual es el procedimiento,reserva_matricula__procedimiento
como puedo proceder para hacer la <reserva de matricula>[procedimiento] del siguiente ciclo,reserva_matricula__procedimiento
no podre matricular el siguiente ciclo que hago para reservar mi matricula,reserva_matricula__procedimiento
puede decirme como realizar un reserva de matrícula?,reserva_matricula__procedimiento
por motivos personales no podre matricularme este ciclo que como puedo reservar mi matricula,reserva_matricula__procedimiento
que tengo que hacer para reservar mi matricula,reserva_matricula__procedimiento
cual es el procedimiento para realizar la <reserva de matricula>[procedimiento] ?,reserva_matricula__procedimiento
"Le escribo porque necesito información, el semestre que viene estaré haciendo un intercambio estudiantil por lo que quisiera saber si necesito hacer algo en la ORCE ya que este semestre no podré matricularé en la UNI. Mi escuela ya sabe que haré intercambio y ya les envié el sílabo de los cursos pero aún no tengo respuesta.",reserva_matricula__procedimiento
Por motivos de encomicos y de trabajo no podre matricularme el siguiente ciclo que puedo hacer para no perder mi vacante,reserva_matricula__procedimiento
quiero pedir la reseva de matrcula como hago?,reserva_matricula__procedimiento
¿Cuál es el procedimiento para solicitar <reincorporación>[procedimiento]?,reincorporacion__procedimiento
"Hola, deseo solicitar mi <reincorporación>[procedimiento] este ciclo que viene como puedo solicitarla",reincorporacion__procedimiento
"Buenas noches, el anterior ciclo reserve mi matricula por motivos familiares , este ciclo si quiero matricularme realizo mi matricula como siempre o hay algun tramite que debo hacer ?",reincorporacion__procedimiento
